id_klient,kategoria,zgoda_marketingowa
ZQXB53733645460494,pets,true
PPNJ44499300359892,pets,true
MYWE70129772712020,pets,true
TPPR06882760494221,office,true
OZIQ01105221667793,pets,true
BIAS69362265374253,fashion,true
PNBY57939581050480,fashion,true
DWCH30022962069941,pets,true
ANXK19525773947291,pets,true
PMDT62329787831762,pets,true
LOEF42628371789585,fashion,true
NSPZ83226608617854,pets,true
VWWZ22597795915751,fashion,true
CENI00789588177027,pets,true
RGNS19132887663170,pets,true
AUYE05612589980814,pets,true
GESR14806477771143,fashion,true
XHAT78391010848643,fashion,true
ZFJH12504616031985,pets,true
PLKJ05036007453090,office,true
CFCK13829282492558,fashion,true
QKAB54373635411575,pets,true
QMQU31308069343451,pets,true
QFUT23427530819455,pets,true
GFOR84442549918906,pets,true
ZSEM23060392435037,office,true
JTCT16691191546953,fashion,true
TTUW44607226605148,office,true
CISE07491936797409,pets,true
ZRXP49327233493665,office,true
XKPN95996100050586,pets,true
CYMQ59278616019571,pets,true
GIYD81315992995280,pets,true
XOPX17666820723120,pets,true
BHWU11075204620548,office,true
WNEP52003587930882,office,true
VRHM37249819523412,pets,true
XTZC58151225423379,pets,true
YFAA90803094736197,pets,true
UNAB29179421718613,pets,true
EINX38619462992616,office,true
QZAW19362545464471,fashion,true
GZMK41620796538045,pets,true
IYAZ93796648043591,office,true
JFVR78241481835250,pets,true
RNZR95917998886478,pets,true
RXEM11222285109659,pets,true
DPFZ68660584958929,fashion,true
HXBC34066256139127,fashion,true
TKQY84936060336900,pets,true
AFON97583045760323,office,true
ZPHJ55645862409465,pets,true
DELJ93324470205233,office,true
OKRG38185058643945,pets,true
UMDK31245722525514,pets,true
RYHZ29498249125432,pets,true
PJES94086261294689,pets,true
HEYV60376375843624,pets,true
XTSY48756910384017,pets,true
EUHN40001450316198,fashion,true
YXGW06583709656762,pets,true
QAHX53907544650387,office,true
MTST98502810410727,office,true
QRDO14617154320999,fashion,true
DOHS50840921636319,pets,true
UPIM18029291611675,fashion,true
XREP88983352394010,office,true
YMIG71351427422795,office,true
TZAJ50226305936068,fashion,true
XNWO61546295117520,fashion,true
FIUX71091136823972,pets,true
WKPU07539599875811,office,true
FKIA41670030365084,pets,true
HQHS37789943702659,office,true
NHIF97268379423361,pets,true
OGYR32512040187567,pets,true
XHQV88441443418570,pets,true
JYAY28059920053782,pets,true
EPBD41551448121587,office,true
VLVX10211512544948,fashion,true
PDAW13189590141166,pets,true
SBYG34961936202381,fashion,true
LFIA83392091076973,office,true
CXZE83224869607629,pets,true
EBCE51482759365265,pets,true
PMIC33557661936762,pets,true
QKWV64540598801095,pets,true
XBSB35003848748165,pets,true
PNQL30412607301349,pets,true
HSTO94146229920720,fashion,true
HBQQ18276988001617,fashion,true
FYOY78748902137522,office,true
WSWT13526333336893,office,true
JUHA24868021977503,fashion,true
WZGY10801666814636,office,true
SDUH54999666642515,fashion,true
UVNK26086296385026,pets,true
TPGZ03914152441834,pets,true
MZOI74472451177582,pets,true
WJJV42979450775652,fashion,true
KYWP06848087551434,fashion,true
YUHC78889948249857,pets,true
KYQS27513273491155,pets,true
ZLHJ54544578243778,fashion,true
ZGMO13124780373642,pets,true
DVUY85640089139883,office,true
RMSX14768791607659,fashion,true
NOLZ28883476199965,pets,true
HDIQ05151831324851,office,true
UYKH03895696415295,pets,true
JIDA68237038764351,pets,true
YPVZ82997782481708,pets,true
GIOP50690096573198,fashion,true
BTHW98865524217033,fashion,true
XWNR43908814790399,fashion,true
YHWI34148661093662,pets,true
WRWS94309395606513,pets,true
UVKG14146304674753,pets,true
NAIR30361594328378,fashion,true
UREV70076151796785,pets,true
ZSHV83310663679370,fashion,true
YGSZ51507591161755,pets,true
TLHO61339534039799,pets,true
YFIO97747452321976,office,true
GVEC38296989924658,office,true
YPYG58392430819031,fashion,true
NBTQ99566029659362,pets,true
GHFB15185804576926,fashion,true
YLHL82902421332128,pets,true
OJXH90953490900125,pets,true
WDJE06932514670503,pets,true
AJQC34050839480175,fashion,true
CDZK90790209242190,pets,true
NHLC76326619446346,fashion,true
TSKQ56560412360630,pets,true
ZVRB06263799676495,fashion,true
QNAG71052181784474,pets,true
OYZH42888468589544,pets,true
GUGU14382646897665,pets,true
CTPK25588289220676,office,true
CCVX62519138522458,pets,true
SDGL54035680800945,pets,true
ZWTD52463753121047,fashion,true
NNFO32498010812117,pets,true
LXMZ16086230364655,pets,true
BUDY58896392450323,pets,true
FMTN42229947642491,office,true
OBFV65338311473249,fashion,true
DJSC34331712780259,office,true
NPLR50638549073060,pets,true
BDUS53021094084184,pets,true
XWPV59621879388469,pets,true
WVWR84430261617638,office,true
SSOK60153774434012,fashion,true
VXNU77451139322682,fashion,true
KNZO49928125131399,pets,true
BKEA63444379620132,pets,true
DGCR24339352714402,office,true
WHJE72926325727404,office,true
XQYM28164629986607,pets,true
WFLL72665169143675,pets,true
EDGO07349572327075,pets,true
BVNK07184988364423,pets,true
RKSH98188866983651,pets,true
ISGO43127338343556,fashion,true
YHTD37983996607400,pets,true
UMUQ60316195412708,office,true
CJRY22603560048368,pets,true
QOHP58757707496418,fashion,true
IOPH55638477277302,fashion,true
YBOR40277132114787,pets,true
PWFD95116024379180,pets,true
XKDD98903411454613,pets,true
XJGR23900052962571,pets,true
JZUW17900792331384,fashion,true
OURR52150433541268,pets,true
CPQX97664081824950,pets,true
EXDR73282328684116,pets,true
JYFO72327023462468,office,true
HWRD10192316813452,fashion,true
EBJY04583241047720,fashion,true
AAAB71716493874754,office,true
PQVW01932681770135,pets,true
MPPC85846152853805,pets,true
NKNK73520777691217,office,true
YWDI45192964758069,fashion,true
GIIR98076525919942,office,true
VSFK24538333373055,fashion,true
IIJB27039434316910,pets,true
URQL96747312537160,office,true
PLCM24286657951289,fashion,true
LUJG48176331544623,fashion,true
EYEP37937314218598,fashion,true
BOFV71283943396131,fashion,true
NYQQ63747404667222,office,true
ATIK54923318069294,fashion,true
YPVX57978538366294,pets,true
YVPE29604042238560,office,true
JJDW28035383828243,pets,true
OWKP72636020238029,pets,true
PKOF15888647862391,pets,true
UIZT05900772520800,office,true
HHAC51532334106834,office,true
AUKJ42961246792545,pets,true
YEYV00830051502767,office,true
KLNA02169451886779,fashion,true
FYWL62553863084319,pets,true
UHVD69934808839772,office,true
JDSM13124921757356,pets,true
PRUL95121529806962,fashion,true
KLAF70098128007894,pets,true
BAGZ46209569048353,fashion,true
UKCI72277676918563,office,true
VEWI54546726792825,fashion,true
FKNJ36929138466902,pets,true
XYUF05212938983119,office,true
DTFB02288140765453,fashion,true
PTIT27960253403037,pets,true
JQEE88280707745741,office,true
LUUT08077258906002,pets,true
XDCS00937812489878,fashion,true
MAQX87223828752551,pets,true
PEAM47762435118627,pets,true
DJFI17474520656589,office,true
SHGK24202132124981,pets,true
AYIO64762682496425,fashion,true
XZKW52570019120854,pets,true
IMOA95972388320704,pets,true
IPPR37940155801949,pets,true
UPRZ29158720631928,pets,true
OVZD43337692501646,pets,true
ASCP17212243980166,pets,true
HGLH53829958410213,office,true
NEXN25508763335099,office,true
YBKW53963809974478,pets,true
PHHU81965304196048,pets,true
IPTH83563023495556,pets,true
ULVE68955313548557,office,true
ADKZ85250083017878,pets,true
AMNR74562931076863,pets,true
YFDA63170743833047,pets,true
RDMO45881201473411,fashion,true
RYNU32834509415128,fashion,true
MZHL50696722400718,pets,true
PLHY79930820652782,pets,true
EZWB70661442170040,fashion,true
LMXM49182548385540,pets,true
LHUB70757005447381,pets,true
ZMID52026570042251,pets,true
PGKW87084867371366,pets,true
SSLC62343118878112,pets,true
CLOG76463008814509,pets,true
ZYZM51416781285716,office,true
LSFR15182699167876,pets,true
OJKA45152280816926,pets,true
DRUY81206158401470,pets,true
GVCV66755188281894,fashion,true
RYSA03928608211199,fashion,true
XCJS15747384595436,pets,true
BTPR58230409785299,pets,true
NHHL99004780712463,fashion,true
TTLX52516709554717,fashion,true
CATT13078775507462,office,true
BRII44666052724212,pets,true
TUKM22797866495922,fashion,true
ARMN46442813197928,fashion,true
HRWD01258582864299,pets,true
WBTP73418380660655,pets,true
VQGM72747091731187,pets,true
XOEB13083942429436,pets,true
NCQC51173913882191,pets,true
QMML45515616839668,pets,true
EQYM07670703706610,pets,true
MARM53574724483670,fashion,true
LEEK25839556031364,fashion,true
ZGKX27608169529804,pets,true
WPNE89451086658442,pets,true
LIVF05447394314344,pets,true
KRPW22767260703709,pets,true
BDVF57465662887577,pets,true
HNRR46427934911572,fashion,true
HWVY10143765270502,fashion,true
XATS00424410190939,pets,true
GLEF84947141819383,fashion,true
GVBA10033066285407,pets,true
EMXY64939346359496,pets,true
LQIK42676709279977,office,true
LDQL40581518236111,office,true
VMYR34158378354377,pets,true
EOPM76207524939563,pets,true
XECP47881387742811,fashion,true
MIQJ42197274725029,pets,true
NRDB44407320483512,pets,true
FLSA99178705815795,office,true
XPZH11941532661438,pets,true
OTDN40480315611733,office,true
YDYJ28846235054230,pets,true
ZEKE61747829232424,pets,true
UNAV20024346875566,office,true
YUWM42902544767743,fashion,true
ZECK91410455965674,fashion,true
PPWD94905181137884,office,true
IMHK71110527678558,fashion,true
BPYE50723115571783,pets,true
BUIQ21396834450965,fashion,true
BYEJ38957391793254,pets,true
AEYS47878857186861,pets,true
WPNQ38387678415003,pets,true
ERZA78546233909304,pets,true
PEDF52091493515529,pets,true
HAHD39361796738306,office,true
SJYM04303449185602,office,true
AYMA35085400930353,pets,true
NWXG18084759386612,pets,true
GYUA46248067070372,fashion,true
CPFK30081788121569,office,true
IAJJ90353224994129,pets,true
BGZM34904645962048,office,true
EAEG93862465759505,office,true
PRSO74840415949492,pets,true
SYTG49912263646797,pets,true
CHVP27800895705426,pets,true
SLAD06266980860839,fashion,true
KARA79722471791887,pets,true
VKDZ28658428043093,fashion,true
CSCT07072532749860,fashion,true
RFXM22169743484096,office,true
UWIW95870082609563,pets,true
GRUA31948914533984,fashion,true
RAEL36305409059645,pets,true
DUVR06464482161151,pets,true
JCQH66475218582194,fashion,true
KZLC34004533492177,pets,true
TKZC99086985887164,pets,true
FMFX55573467413702,pets,true
XFZQ02598167146031,pets,true
LPHQ96746004325659,pets,true
OVAB95876056271270,fashion,true
NCBN21191162579394,pets,true
EKLC14608456107684,office,true
WUWQ85045652249238,pets,true
CIAZ04940259871329,fashion,true
ROFQ42616295550858,office,true
CRMO69793551685182,pets,true
PCZO09489070420859,pets,true
DBOJ74922934634193,pets,true
OEFZ18568899541019,pets,true
PEWV94992877153732,pets,true
FKMM53423900856729,pets,true
EHVK02665270472892,fashion,true
LSUP61689643650001,office,true
YNFE29677944048328,office,true
PXMR04117067886415,fashion,true
JPPP36725773790002,pets,true
PWOS94966331548716,fashion,true
TNHP19994661856253,office,true
NYDZ57841199501838,pets,true
YTWR43471467801360,fashion,true
DMFV87986311938613,pets,true
VMVS68997020935880,office,true
SAFS09556499958327,fashion,true
BOPJ84865397368656,fashion,true
FCLW12348000773051,fashion,true
JFAL89372588902215,pets,true
IFNQ26232848257616,pets,true
XZJY68808775354152,pets,true
SKWI49319915781104,pets,true
LDDM25643923145787,pets,true
FZPJ29629008115571,fashion,true
UGTX47211862201281,pets,true
MGIF64609533657705,pets,true
QIMD67637325400392,fashion,true
BTFB21603074552081,fashion,true
KANV54107582085540,pets,true
DVGI95420248998370,pets,true
IJGN32417237600689,office,true
DPJD52716272800235,pets,true
AFKK89376402957339,fashion,true
LWAA07575116860180,pets,true
DCFX93600989296231,pets,true
FTHG97019909701281,office,true
DUZL18682686595651,pets,true
JZNM85387319946709,office,true
EOWN02036682966977,pets,true
TJKZ70248416073358,pets,true
JHNV59905256206943,pets,true
LAHR57985684039052,fashion,true
JVTY38486025689611,pets,true
KXGD52592412282103,office,true
BXNN54585847501647,office,true
ZSCR32959134805701,pets,true
WOVE42234576082184,pets,true
XKHI03891355406799,pets,true
JNQP28860158899413,fashion,true
FBLI63294668133445,pets,true
FAIX52484493000665,office,true
FQXD24863455847022,fashion,true
AASS12732329944888,fashion,true
FRJT49107689171670,office,true
NLRO71447793093302,fashion,true
CWEX00703056290823,office,true
FXJI86929275864581,pets,true
RXEP46912802837978,office,true
MAPC53713620665638,pets,true
INRY46643407098124,pets,true
UJFF62554111471881,fashion,true
SIXU31393863945155,pets,true
XQPZ44298769609226,office,true
SJVI23368562936212,pets,true
WEEW21490396475345,pets,true
SQGL84426671781483,pets,true
AODY72878240556943,pets,true
QZGG44093556465878,pets,true
POLK48573132940999,pets,true
NDGV80456666589040,pets,true
IXDZ95323412662557,office,true
XCFS74340942562299,pets,true
XYKK71708727108317,pets,true
RIPN47947648760095,pets,true
RNBO80607296078369,office,true
TYFN88045912349091,office,true
TUCE56801974779144,pets,true
GQHD55092547993181,pets,true
KVID67248970449140,fashion,true
CEZH67497622497760,fashion,true
AUMS66904928787181,office,true
GYVV24704359437405,pets,true
MHRA82921383718485,pets,true
LMUF65604615749580,pets,true
GGQP54564051859067,office,true
DNGQ97584802252657,office,true
VZNM72147550670455,pets,true
TXZI49316499702331,office,true
HBMG47732115043565,pets,true
WTDE75613375853380,pets,true
FOCG20195817548409,pets,true
NHUY92690543672682,fashion,true
JYJO27547440038950,pets,true
XPQH03653505422013,pets,true
PTDF26210126008605,pets,true
GQYE66569563903746,office,true
YMWL36824743423710,fashion,true
JQIA24680393764049,office,true
LLSL65068718607484,pets,true
JHTP21396257814890,office,true
JNTF73700011431324,pets,true
AUZA62467391160436,pets,true
SJWZ20995382667663,office,true
YPWK04277434242559,pets,true
LVGY71545891181233,pets,true
EEHT20897773937931,office,true
PSDK49985402899792,fashion,true
TSBZ47800729360605,fashion,true
MRAO10794096495556,pets,true
UUBU53425748091603,office,true
QERF36637759130351,fashion,true
XKLU08589395475166,fashion,true
BPHY13015853197139,pets,true
JNXH18195543240671,pets,true
NVXB35741476067186,fashion,true
CRNI49268795728163,office,true
OPDP74607878244204,pets,true
PIST40899353143180,fashion,true
LEPU44969538059830,fashion,true
BLOY47478135288519,fashion,true
UCGQ45586227360574,pets,true
CFPS00775864122797,office,true
CPOI11935320363026,pets,true
RYCQ92866535742810,pets,true
WRLN58519230914891,office,true
VVDU00594991055059,pets,true
DZVO44250194039401,fashion,true
ESTT75150883261096,pets,true
TFVF97440191023802,office,true
PKRZ45450095338591,fashion,true
PGOB92435877048734,pets,true
NSPH52795248021163,pets,true
WLHK47322978351509,fashion,true
OGTN30289995073954,fashion,true
CAFU46916578042254,office,true
WQHV74820914771279,pets,true
IVXG94315765227208,office,true
KFPI04569412906691,pets,true
RWSD07209444743133,fashion,true
DLSL40442625702261,pets,true
KTMK61758314794342,fashion,true
SJPM60022914956893,fashion,true
ISKG05686394779404,pets,true
PTCK56547618089612,office,true
UGSI36233088806587,pets,true
LQNG72965977543667,office,true
KLRW80912293931420,pets,true
WYJK30799777510079,pets,true
IDFL07723926440799,pets,true
PRAU30024080059031,pets,true
CHHD11062495658858,pets,true
OYSW90606106838344,pets,true
RNSU93189560256519,pets,true
GPQY79956040130622,pets,true
VZJA38548991975551,fashion,true
YYEV30545926937632,fashion,true
TQWI98032052891255,pets,true
ILQI62026911158429,pets,true
ZJHO64783245280993,pets,true
TBVY70343305922275,pets,true
PSDX55957858489446,fashion,true
APPI62332674982632,pets,true
BAMI21104648717510,pets,true
TJPC91577390981573,fashion,true
XPBV76193409212536,fashion,true
JWMB50402322353679,pets,true
JUKC34409373700355,pets,true
BXSC65915714138967,pets,true
OCCR05319615379801,pets,true
UEDU89724143253606,fashion,true
QULP95195588661565,pets,true
WIYI69656356480063,pets,true
NIOX59866241844795,pets,true
VSDP23846041067671,fashion,true
CPYS45773944006473,office,true
NWUY53987882045527,pets,true
GMBS46865784963327,pets,true
ALXV39283590625008,fashion,true
VORR89257755558469,fashion,true
ZJYC80868407963198,pets,true
ULAG46153681468219,pets,true
OOQX37601132722208,pets,true
KZEP32208940051574,pets,true
VLRW41253914509968,fashion,true
PZVT00025130616908,fashion,true
WBEI79945648732271,office,true
ADUG90136129809299,pets,true
WQBM89821674773427,fashion,true
FLDO32640300817330,pets,true
PFPQ19338020056701,office,true
VPCD86249420147338,pets,true
BLZV39051492671866,pets,true
XGNC85348016075745,pets,true
TGAM03569040894588,office,true
IIBU09159378311748,pets,true
QSUH58388857564859,pets,true
DFKX30091696939000,pets,true
KGCT37711597824292,fashion,true
CSGF57489492553770,pets,true
XJRF65341491736503,office,true
IVVY92803327642864,fashion,true
BIYW06951755629844,pets,true
LYZU39187882513872,pets,true
VWNK25275851062690,fashion,true
LBJU57059385896118,fashion,true
YSTJ43335197819355,pets,true
ENII33801936106190,fashion,true
OPXH25482479500970,pets,true
XIWW18010187486345,pets,true
KKOZ04569859016033,office,true
OTLY25354432594821,fashion,true
QPEN24890991088471,fashion,true
ZUOZ54008817377147,pets,true
PTDK32482573682392,pets,true
FYSY26343533539689,pets,true
VRGW74476679013926,pets,true
NPTQ91301871778852,fashion,true
CZMU35979603958888,pets,true
HUHH89187641617502,pets,true
LGTU75334338130474,office,true
HRVI05928201418992,office,true
IIEL91048745879259,pets,true
WZLV77325325660216,pets,true
